Id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Length,Width,Depth,Price
211162-54,ROUND,2.72,SI2,D,EX,EX,EX,ST,8.98,9.04,5.4,38151.84
210338-15,ROUND,2.72,VVS2,L,EX,EX,EX,N,8.84,8.9,5.56,21427.35
210408-102,ROUND,2.72,SI2,I,EX,EX,EX,N,8.83,8.85,5.57,34454.32
211136-202,ROUND,2.71,SI2,D,EX,EX,EX,M,8.85,8.91,5.56,41914.28
210599-240,ROUND,2.71,VS2,D,EX,EX,EX,ST,8.87,8.92,5.56,47887.09
210300-122,ROUND,2.71,VS1,K,EX,EX,EX,M,8.81,8.87,5.59,26499.41
210603-246,ROUND,2.71,SI1,J,EX,EX,EX,M,8.86,8.92,5.58,29666.35
210190-153,ROUND,2.71,VS2,H,EX,EX,EX,M,9.02,9.08,5.38,41643.98
210471-55,ROUND,2.7,SI1,K,EX,EX,EX,ST,8.81,8.87,5.55,23736.62
210499-24,ROUND,2.7,VS1,E,EX,EX,EX,M,9.02,9.06,5.39,56609.59
211209-12,ROUND,2.66,VVS2,K,EX,EX,EX,N,8.81,8.86,5.49,33582.57
211163-30,ROUND,2.66,VVS1,I,EX,EX,EX,ST,8.83,8.88,5.43,41829.2
210407-405,ROUND,2.65,VVS1,K,EX,EX,EX,M,8.91,8.97,5.45,28784.93
210258-118,ROUND,2.63,SI2,I,EX,EX,EX,N,9.0,8.94,5.41,22221.2
211209-29,ROUND,2.63,VVS2,I,EX,EX,EX,N,8.75,8.78,5.49,46276.17
210523-40,ROUND,2.61,VS1,D,EX,EX,EX,M,8.8,8.88,5.47,56278.59
210523-33,ROUND,2.61,VVS2,F,EX,EX,EX,M,8.74,8.79,5.49,58849.39
211075-16,ROUND,2.6,VS2,D,EX,EX,EX,M,8.75,8.79,5.49,51073.25
210359-176,ROUND,2.6,SI2,K,EX,EX,EX,N,8.72,8.75,5.47,23051.56
210609-74,ROUND,2.6,SI2,K,EX,EX,EX,F,8.77,8.81,5.47,22166.38
210524-82,ROUND,2.6,SI2,J,EX,EX,EX,ST,8.72,8.77,5.48,24770.82
210408-94,ROUND,2.6,SI2,J,EX,EX,EX,N,8.82,8.87,5.41,27321.79
211218-11,ROUND,2.6,VS1,J,EX,EX,EX,F,8.74,8.77,5.51,35255.66
210589-240,ROUND,2.6,VVS2,J,EX,EX,EX,N,8.67,8.73,5.47,35614.29
210603-195,ROUND,2.6,VS2,I,EX,EX,EX,M,8.7,8.76,5.47,35173.73
210408-85,ROUND,2.6,VVS2,I,EX,EX,EX,N,8.94,8.98,5.37,43297.08
211101-65,ROUND,2.6,SI2,H,EX,EX,EX,N,8.93,8.9,5.35,23668.4
210572-6,ROUND,2.6,SI2,H,EX,EX,EX,N,8.86,8.9,5.42,33907.69
211069-18,ROUND,2.56,IF,K,EX,EX,EX,ST,8.76,8.78,5.47,27964.97
210476-25,ROUND,2.53,SI2,I,EX,EX,EX,M,8.63,8.66,5.41,28916.39
211203-17,ROUND,2.51,SI1,D,EX,EX,EX,VS,8.6,8.65,5.4,37981.55
210608-8,ROUND,2.51,VS2,D,EX,EX,EX,ST,8.74,8.78,5.32,43780.45
210261-48,ROUND,2.51,SI2,K,EX,EX,EX,M,8.63,8.67,5.41,21041.5
211195-30,ROUND,2.51,SI1,K,VG,EX,VG,F,8.4,8.51,5.47,20448.25
210609-47,ROUND,2.51,VS1,K,EX,EX,EX,F,8.61,8.66,5.42,27394.05
210603-317,ROUND,2.51,VS1,K,EX,EX,EX,M,8.56,8.62,5.46,24968.89
210583-64,ROUND,2.51,VS1,I,EX,EX,EX,N,8.72,8.76,5.41,40575.33
210049-456,ROUND,2.51,SI2,H,EX,EX,EX,N,8.74,8.69,5.44,24279.7
210419-273,ROUND,2.51,VS2,H,EX,EX,EX,M,8.73,8.77,5.31,38598.94
210607-27,ROUND,2.51,SI2,G,EX,EX,EX,M,8.59,8.65,5.41,30935.08
211212-14,ROUND,2.51,SI1,G,EX,EX,EX,N,8.68,8.74,5.38,42577.92
210545-22,ROUND,2.51,SI1,G,EX,EX,EX,N,8.64,8.71,5.4,41500.35
210383-48,ROUND,2.51,SI2,E,EX,EX,EX,M,8.64,8.68,5.43,25179.04
200756-574,ROUND,2.51,SI2,E,EX,EX,EX,M,8.65,8.67,5.43,27946.67
210476-34,ROUND,2.51,VVS2,E,EX,EX,EX,M,8.61,8.67,5.42,55374.73
210036-31,ROUND,2.5,VS2,D,EX,EX,EX,N,8.62,8.67,5.39,63714.89
211199-6,ROUND,2.5,VS1,D,EX,EX,EX,M,8.56,8.62,5.45,53997.06
223183-181,ROUND,2.5,VS1,D,EX,EX,EX,N,8.62,8.67,5.38,69226.56
211122-29,ROUND,2.5,VVS1,M,EX,EX,EX,F,8.6,8.65,5.43,20562.59
210476-5,ROUND,2.5,VS2,L,EX,EX,EX,N,8.59,8.65,5.43,21533.46
211201-23,ROUND,2.5,SI2,K,EX,EX,EX,F,8.54,8.61,5.44,21360.77
211053-81,ROUND,2.5,SI2,K,EX,EX,EX,N,8.62,8.66,5.42,22384.13
210476-20,ROUND,2.5,SI1,K,EX,EX,EX,N,8.7,8.76,5.32,25141.86
210543-51,ROUND,2.5,SI1,K,EX,EX,EX,N,8.65,8.71,5.36,25308.71
211217-3,ROUND,2.5,SI1,K,EX,EX,EX,F,8.6,8.65,5.42,23796.36
210599-215,ROUND,2.5,VS1,K,EX,EX,EX,M,8.78,8.84,5.31,23955.59
210584-22,ROUND,2.5,VS1,K,EX,EX,EX,N,8.62,8.68,5.43,27637.4
211135-176,ROUND,2.5,VVS2,K,EX,EX,EX,M,8.67,8.72,5.39,22263.93
211167-13,ROUND,2.5,VVS1,K,EX,EX,EX,F,8.6,8.64,5.4,30800.45
211132-101,ROUND,2.5,SI2,J,EX,EX,EX,N,8.63,8.66,5.39,27063.27
210359-128,ROUND,2.5,SI2,J,EX,EX,EX,N,8.69,8.75,5.31,26596.36
210658-51,ROUND,2.5,SI2,J,EX,EX,EX,N,8.61,8.67,5.42,28534.35
211218-53,ROUND,2.5,SI1,J,EX,EX,EX,N,8.61,8.65,5.41,29911.83
210631-72,ROUND,2.5,VVS2,J,EX,EX,EX,N,8.61,8.67,5.33,35840.22
210426-40,ROUND,2.5,VVS1,J,EX,EX,EX,F,8.69,8.75,5.38,39649.94
210339-842,ROUND,2.5,SI2,I,EX,EX,EX,N,8.68,8.74,5.41,29966.35
210359-140,ROUND,2.5,SI2,I,EX,EX,EX,N,8.62,8.66,5.41,23430.5
210039-1,ROUND,2.5,SI1,I,EX,EX,EX,N,8.61,8.66,5.42,33473.86
211218-21,ROUND,2.5,VS2,I,EX,EX,EX,N,8.62,8.66,5.43,38134.01
211172-3,ROUND,2.5,VS1,I,EX,EX,EX,N,8.7,8.76,5.27,40232.63
210553-221,ROUND,2.5,SI2,H,EX,EX,EX,N,8.69,8.74,5.4,32497.06
210522-59,ROUND,2.5,SI2,G,EX,EX,EX,N,8.59,8.64,5.42,31214.79
200734-12,ROUND,2.5,SI2,G,EX,EX,EX,M,8.58,8.63,5.39,31363.41
210154-55,ROUND,2.5,SI1,G,EX,EX,EX,N,8.62,8.67,5.42,41675.71
211203-26,ROUND,2.5,VS2,G,EX,EX,EX,ST,8.6,8.65,5.42,43298.0
210631-181,ROUND,2.5,VS1,G,EX,EX,EX,F,8.62,8.66,5.41,53829.36
210378-25,ROUND,2.5,VVS2,G,EX,EX,EX,ST,8.53,8.6,5.43,41257.13
210611-42,ROUND,2.5,SI1,F,EX,EX,EX,F,8.58,8.64,5.41,42500.02
210631-342,ROUND,2.5,VS1,F,EX,EX,EX,N,8.81,8.87,5.31,64971.66
210429-358,ROUND,2.5,VS2,E,EX,EX,EX,ST,8.61,8.67,5.42,42502.2
210463-20,ROUND,2.5,VS2,E,EX,EX,EX,ST,8.59,8.63,5.45,40880.58
210631-158,ROUND,2.5,VS1,E,EX,EX,EX,ST,8.63,8.66,5.43,46411.17
210010-18,ROUND,2.49,VVS2,D,EX,EX,EX,F,8.75,8.81,5.3,65547.78
211121-11,ROUND,2.43,VVS2,D,EX,EX,EX,ST,8.52,8.55,5.35,44024.09
210603-263,ROUND,2.42,VS2,K,EX,EX,EX,M,8.53,8.58,5.34,21239.21
210475-26,ROUND,2.41,VS1,H,EX,EX,EX,N,8.54,8.6,5.32,45821.96
210261-163,ROUND,2.4,SI2,D,EX,EX,EX,SL,8.61,8.57,5.38,24551.56
211135-35,ROUND,2.4,VVS1,K,EX,EX,EX,M,8.47,8.53,5.37,25309.19
210407-364,ROUND,2.4,IF,K,EX,EX,EX,M,8.53,8.58,5.35,29538.57
210429-397,ROUND,2.4,VVS1,J,EX,EX,EX,N,8.57,8.62,5.28,33986.1
200793-795,ROUND,2.4,SI2,H,EX,EX,EX,N,8.54,8.6,5.24,20844.39
210553-126,ROUND,2.4,SI2,H,EX,EX,EX,N,8.47,8.42,5.34,20385.75
210674-119,ROUND,2.4,SI1,G,EX,EX,EX,N,8.51,8.55,5.32,39311.91
211121-12,ROUND,2.4,VVS2,G,EX,EX,EX,ST,8.47,8.53,5.32,41932.74
210359-210,ROUND,2.4,SI1,F,EX,EX,EX,M,8.59,8.62,5.3,34681.92
210475-106,ROUND,2.4,SI1,F,EX,EX,EX,N,8.59,8.65,5.27,40405.15
210621-44,ROUND,2.4,VS1,F,EX,EX,EX,VS,8.55,8.59,5.31,41464.18
211199-14,ROUND,2.4,VS1,E,EX,EX,EX,ST,8.48,8.54,5.34,43676.88
200638-20,ROUND,2.39,SI1,D,EX,EX,EX,N,8.47,8.52,5.32,45028.64
210631-298,ROUND,2.39,VS2,D,EX,EX,EX,M,8.45,8.51,5.28,42233.01
210396-52,ROUND,2.39,VS1,D,EX,EX,EX,VS,8.62,8.67,5.22,46631.41
210513-6,ROUND,2.39,VS1,D,EX,EX,EX,N,8.49,8.54,5.31,58910.51
210407-319,ROUND,2.39,VVS1,K,EX,EX,EX,M,8.51,8.57,5.34,22998.38
210392-20,ROUND,2.39,SI2,J,EX,EX,EX,N,8.45,8.51,5.31,25167.75
210359-107,ROUND,2.39,SI2,J,EX,EX,EX,N,8.44,8.5,5.32,24990.44
211208-68,ROUND,2.39,SI1,J,EX,EX,EX,M,8.47,8.53,5.33,23344.56
210475-50,ROUND,2.39,VS2,J,EX,EX,EX,N,8.45,8.52,5.33,28123.63
210150-66,ROUND,2.39,VVS2,J,EX,EX,EX,M,8.48,8.5,5.36,28450.39
210473-58,ROUND,2.39,VVS1,J,EX,EX,EX,N,8.43,8.49,5.37,33108.32
210426-20,ROUND,2.39,VVS1,J,EX,EX,EX,F,8.54,8.6,5.31,32297.94
210583-95,ROUND,2.39,SI2,I,EX,EX,EX,N,8.67,8.7,5.22,26934.79
210583-22,ROUND,2.39,SI2,I,EX,EX,EX,N,8.53,8.59,5.28,28512.46
210472-91,ROUND,2.39,SI1,I,EX,EX,EX,N,8.45,8.51,5.32,30797.19
210155-113,ROUND,2.39,VS2,I,EX,EX,EX,ST,8.43,8.49,5.32,28580.54
210520-39,ROUND,2.39,VS2,I,EX,EX,EX,ST,8.52,8.57,5.35,29060.76
210476-23,ROUND,2.39,VS1,I,EX,EX,EX,N,8.47,8.53,5.32,35444.82
211136-176,ROUND,2.39,SI2,H,EX,EX,EX,N,8.55,8.59,5.24,28713.24
211066-129,ROUND,2.39,SI2,H,EX,EX,EX,N,8.51,8.44,5.32,21409.22
210190-32,ROUND,2.39,SI1,H,EX,EX,EX,N,8.5,8.56,5.34,33888.07
210475-154,ROUND,2.39,IF,H,EX,EX,EX,N,8.48,8.51,5.32,50960.82
210226-175,ROUND,2.39,IF,H,EX,EX,EX,VS,8.48,8.53,5.33,36290.31
210543-149,ROUND,2.39,SI2,G,EX,EX,EX,N,8.54,8.48,5.23,23084.69
211111-6,ROUND,2.39,SI1,G,EX,EX,EX,ST,8.46,8.51,5.28,32816.49
210636-7,ROUND,2.39,SI1,G,EX,EX,EX,N,8.5,8.55,5.35,39292.58
210472-102,ROUND,2.39,VS2,G,EX,EX,EX,N,8.56,8.62,5.27,45030.06
210147-124,ROUND,2.39,VVS2,G,EX,EX,EX,ST,8.51,8.56,5.29,40069.43
210419-271,ROUND,2.39,VVS1,G,EX,EX,EX,F,8.53,8.6,5.25,52347.05
211212-10,ROUND,2.39,VVS2,F,EX,EX,EX,ST,8.62,8.68,5.22,48567.18
211121-8,ROUND,2.39,VVS2,E,EX,EX,EX,ST,8.63,8.68,5.18,46188.46
211149-12,ROUND,2.35,VVS2,I,EX,EX,EX,ST,8.44,8.48,5.3,30774.01
211102-59,ROUND,2.32,SI2,H,EX,EX,EX,F,8.51,8.56,5.18,27540.91
211104-12,ROUND,2.31,VS2,D,EX,EX,EX,M,8.37,8.43,5.26,39993.58
210145-28,ROUND,2.31,VVS1,D,EX,EX,EX,ST,8.37,8.41,5.26,50200.05
210584-75,ROUND,2.3,VS1,I,EX,EX,EX,F,8.39,8.45,5.26,33146.51
210545-36,ROUND,2.3,SI1,H,EX,EX,EX,N,8.45,8.48,5.17,29899.23
211025-157,ROUND,2.3,VS1,H,EX,EX,EX,M,8.39,8.43,5.25,37071.06
210621-26,ROUND,2.3,VS1,G,EX,EX,EX,M,8.39,8.45,5.27,40746.25
210517-48,ROUND,2.3,SI1,F,EX,EX,EX,N,8.34,8.4,5.27,37182.87
211051-118,ROUND,2.3,VS1,F,EX,EX,EX,ST,8.37,8.41,5.31,38195.18
211204-51,ROUND,2.3,VS1,E,EX,EX,EX,ST,8.41,8.46,5.27,39258.85
210145-55,ROUND,2.3,IF,E,EX,EX,EX,ST,8.4,8.45,5.19,53790.42
210144-28,ROUND,2.27,VS2,D,EX,EX,EX,M,8.39,8.45,5.21,37455.82
211142-102,ROUND,2.25,VS1,J,EX,EX,EX,N,8.48,8.53,5.09,28506.18
211161-16,ROUND,2.22,VVS2,I,EX,EX,EX,M,8.28,8.32,5.19,29669.58
211203-28,ROUND,2.21,SI2,D,EX,EX,EX,ST,8.27,8.34,5.18,25756.94
211218-132,ROUND,2.21,VS1,J,EX,EX,EX,N,8.24,8.29,5.19,28649.13
211066-33,ROUND,2.21,SI2,F,EX,EX,EX,N,8.34,8.36,5.21,21738.83
211038-34,ROUND,2.21,VS2,F,EX,EX,EX,N,8.32,8.36,5.16,44239.6
210631-42,ROUND,2.21,VS1,F,EX,EX,EX,N,8.27,8.3,5.18,47665.13
210147-131,ROUND,2.21,VVS2,F,EX,EX,EX,ST,8.38,8.43,5.07,41011.6
210607-14,ROUND,2.2,SI2,D,EX,EX,EX,F,8.24,8.31,5.17,31989.64
210641-7,ROUND,2.2,SI2,D,EX,EX,EX,F,8.25,8.3,5.18,33048.33
210608-21,ROUND,2.2,SI2,D,EX,EX,EX,ST,8.44,8.46,5.04,24833.5
